city,name,district,address,order_count,population,region,groups_count,registered_count,phone,capacity,city_size,waiting_list_ratio,total_demand,demand_rate,occupancy_rate,children_per_group,capacity_per_group,demand_per_group,kg_per_100k,waiting_per_100k,capacity_per_100k,is_overcrowded,has_waiting_list,is_full,order_count_standard,registered_count_standard,groups_count_standard,capacity_standard,population_standard,total_demand_standard,children_per_group_standard,waiting_per_100k_standard,capacity_per_100k_standard,order_count_normalized,registered_count_normalized,groups_count_normalized,capacity_normalized,population_normalized,total_demand_normalized,children_per_group_normalized,waiting_per_100k_normalized,capacity_per_100k_normalized,population_log,total_demand_log,waiting_per_100k_log,size_category_Medium,size_category_Large,demand_category_Medium,demand_category_High,region_encoded,city_encoded,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,address_cleaned,has_district
Yerevan,68 Մանկապարտեզ,Էրեբունի,"Նոր Արեշի 37փ., 35 շ.",127,1093000,Capital,4,130,,0,Major City,0.9694656488549618,257,0.49224806201550386,130.0,26.0,0.0,25.4,56.47611625043769,11.61939615736505,0.0,1,1,1,1.8233339340850183,-0.05106270262333398,-0.31393946201683914,-0.7757123378577961,1.0111698735447452,0.6944268285706665,0.7979633376441218,-0.2330853102308336,-0.680739136528221,0.38837920489296635,0.32663316582914576,0.3076923076923077,0.0,1.0,0.3645390070921986,0.8739495798319328,0.020574833195724455,0.0,13.90443768207134,5.552959584921617,2.535235007898981,True,False,False,True,2,9,526957.4052834864,237.15868740703738,4.279439891873169,9.896378255329001,72.05805134901338,-47.820548673782895,-18.204591415442607,-39.27495047612074,-1.501349765430955,5.562856208974885,նոր արեշի 37փ 35 շ,1
Yerevan,69 Մանկապարտեզ,Էրեբունի,"Նոր Արեշ, 11 փող. 139շ.",250,1093000,Capital,11,357,,0,Major City,0.6983240223463687,607,0.41118421052631576,357.0,29.75,0.0,20.833333333333332,56.47611625043769,22.872827081427264,0.0,1,1,1,4.321146641613915,2.50227818825844,2.0416324490637585,-0.7757123378577961,1.0111698735447452,3.545548030241297,1.2999448869063097,-0.048569177229680384,-0.680739136528221,0.764525993883792,0.8969849246231156,0.8461538461538463,0.0,1.0,0.8609929078014185,1.0,0.040501640149063885,0.0,13.90443768207134,6.410174881966167,3.1727408699286834,False,True,False,True,2,9,526957.4989150919,237.02965599117283,356.62471993989266,-329.253104978654,90.37627861816249,-57.41313000900583,-51.024443322276504,-42.62442538813117,-10.974717953658594,-3.345900145559962,նոր արեշ 11 փող 139շ,1
Yerevan,70 Մանկապարտեզ,Էրեբունի,"Վարդաշենի 6-րդ փող., 80շ.",124,1093000,Capital,6,182,,0,Major City,0.6775956284153005,306,0.40390879478827363,182.0,26.0,0.0,17.714285714285715,56.47611625043769,11.344922232387923,0.0,1,1,1,1.762411672925777,0.5338435807504645,0.35908108400618877,-0.7757123378577961,1.0111698735447452,1.0935837968045548,0.7979633376441218,-0.23758570371866664,-0.680739136528221,0.37920489296636084,0.457286432160804,0.46153846153846156,0.0,1.0,0.4340425531914894,0.8739495798319328,0.020088813513935686,0.0,13.90443768207134,5.726847747587197,2.5132448232542486,True,False,False,True,2,9,526957.4223751357,237.14929983513665,62.44711583420672,-50.52001856652694,50.24482543204446,-32.40007654756425,-17.14863707404699,-28.76844925132196,-3.340007621680729,2.7572740854812716,վարդաշենի 6րդ փող 80շ,1
Yerevan,71 Մանկապարտեզ,Էրեբունի,"Նոր Արեշ, 2 փող., 45ա",327,1093000,Capital,12,378,,0,Major City,0.862796833773087,705,0.4631728045325779,378.0,29.076923076923077,0.0,25.153846153846153,56.47611625043769,29.91765782250686,0.0,1,1,1,5.884818011367776,2.7384903411593973,2.3781427220752724,-0.7757123378577961,1.0111698735447452,4.343861966709074,1.209845634474635,0.06694092229136675,-0.680739136528221,1.0,0.949748743718593,0.9230769230769231,0.0,1.0,1.0,0.9773755656108597,0.052976145314975555,0.0,13.90443768207134,6.559615237493242,3.4313274712545665,False,True,False,True,2,9,526957.5166712253,236.9759581432335,436.5760371020707,-397.12150057173426,145.15187782916675,-93.00862873518527,-70.55232003659957,-70.55645431502869,-17.752107034268768,-5.818190296935025,նոր արեշ 2 փող 45ա,1
Yerevan,72 Մանկապարտեզ,Էրեբունի,"Խաղաղ Դոնի փող., 21 շ.",8,1093000,Capital,0,0,,0,Major City,8.0,8,0.8888888888888888,0.0,0.0,0.0,8.0,56.47611625043769,0.7319304666056725,0.0,0,1,1,-0.5932490918982223,-1.5133284110578302,-1.6599805540628951,-0.7757123378577961,1.0111698735447452,-1.3339422549035824,-2.6824420705737144,-0.41160091858154285,-0.680739136528221,0.024464831804281346,0.0,0.0,0.0,1.0,0.011347517730496455,0.0,0.0012960524847700444,0.0,13.90443768207134,2.1972245773362196,0.5492366630327843,False,False,False,True,2,9,526957.3447469756,237.2670934083849,-233.390764380044,231.4544576188688,21.769499110811157,-13.911204709081696,13.729684964121008,-16.81019236633757,-4.332314506547697,-11.31698857545954,խաղաղ դոնի փող 21 շ,1
Yerevan,73 Մանկապարտեզ,Էրեբունի,Խաղաղ Դոնի 1,17,1093000,Capital,0,0,,0,Major City,17.0,17,0.9444444444444444,0.0,0.0,0.0,17.0,56.47611625043769,1.555352241537054,0.0,0,1,1,-0.41048230842049815,-1.5133284110578302,-1.6599805540628951,-0.7757123378577961,1.0111698735447452,-1.260627709717766,-2.6824420705737144,-0.39809973811804383,-0.680739136528221,0.05198776758409786,0.0,0.0,0.0,1.0,0.024113475177304965,0.0,0.002754111530136344,0.0,13.90443768207134,2.8903717578961645,0.9381900777686382,False,False,False,True,2,9,526957.3460819981,237.26156331376077,-226.91519325555947,226.89088667757323,32.505053726659895,-22.509739581579737,8.664270241194249,-10.283184079309237,-2.288182652351943,-10.612281464466518,խաղաղ դոնի 1,1
Yerevan,74 Մանկապարտեզ,Էրեբունի,"Ջրաշեն, 1-ին փող.",30,1093000,Capital,3,86,,0,Major City,0.3448275862068966,116,0.2564102564102564,86.0,21.5,0.0,7.5,56.47611625043769,2.7447392497712717,0.0,0,1,1,-0.14648584339711893,-0.545983403939625,-0.6504497350283531,-0.7757123378577961,1.0111698735447452,-0.45416771267378764,0.19558547852949631,-0.3785980330041008,-0.680739136528221,0.09174311926605505,0.21608040201005024,0.23076923076923078,0.0,1.0,0.1645390070921986,0.7226890756302521,0.004860196817887666,0.0,13.90443768207134,4.762173934797756,1.3203519883158645,False,False,True,False,2,9,526957.3768788746,237.2313509413021,-117.00173655509775,116.14620925645632,6.927208263662796,-3.793947555316615,8.7829075963073,-13.516062950383972,-0.7416925523315675,3.6116683216329704,ջրաշեն 1ին փող,1
Yerevan,75 Մանկապարտեզ,Էրեբունի,Մուշավանի 5-րդ փող.,25,1093000,Capital,2,63,,0,Major City,0.390625,88,0.2808988764044944,63.0,21.0,0.0,8.333333333333334,56.47611625043769,2.2872827081427265,0.0,0,1,1,-0.24802294532918787,-0.8046919523549589,-0.986960008039867,-0.7757123378577961,1.0111698735447452,-0.6822574088074381,0.12865460529453793,-0.3860986888171558,-0.680739136528221,0.0764525993883792,0.15829145728643215,0.15384615384615385,0.0,1.0,0.124822695035461,0.7058823529411764,0.004050164014906389,0.0,13.90443768207134,4.48863636973214,1.19006129893698,False,False,True,False,2,9,526957.3684240448,237.2396885071228,-147.32370571329452,146.36008801539356,11.079504166522012,-6.728003740903458,10.257723269695116,-16.399880038591135,-0.5335056079138446,4.292105116951396,մուշավանի 5րդ փող,1
Yerevan,76 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"Հ-Ա, Բ-1, Րաֆֆու 85/5",83,1093000,Capital,12,345,,0,Major City,0.2398843930635838,428,0.19347319347319347,345.0,26.53846153846154,0.0,6.384615384615385,56.47611625043769,7.5937785910338516,0.0,1,1,1,0.9298074370828118,2.367299815172179,2.3781427220752724,-0.7757123378577961,1.0111698735447452,2.0874031871011747,0.8700427395894618,-0.29909108138571766,-0.680739136528221,0.25382262996941896,0.8668341708542714,0.9230769230769231,0.0,1.0,0.6070921985815603,0.892049127343245,0.013446544529489209,0.0,13.90443768207134,6.061456918928017,2.1510385218179766,False,True,True,False,2,9,526957.4716873027,237.13926373467885,222.03414799013152,-222.06288649961596,-40.78932278858737,28.764476734795554,-8.578199522806106,24.24743067001454,1.672243790142517,-4.017799052440564,հա բ1 րաֆֆու 855,1
Yerevan,77 Մանկապարտեզ,Մալաթիա-Սեբաստիա,Ա. Բաբաջանյան 145/5,18,1093000,Capital,9,188,,0,Major City,0.09523809523809523,206,0.08695652173913043,188.0,18.8,0.0,1.8,56.47611625043769,1.646843549862763,0.0,0,1,1,-0.39017488803408434,0.6013327672935951,1.3686119030407307,-0.7757123378577961,1.0111698735447452,0.2789777391843746,-0.16584123693927888,-0.39659960695543284,-0.680739136528221,0.05504587155963303,0.4723618090452261,0.6923076923076923,0.0,1.0,0.2921985815602837,0.6319327731092437,0.0029161180907325995,0.0,13.90443768207134,5.332718793265369,0.9733678167995965,False,True,False,False,2,9,526957.4096289143,237.2165994598437,-7.328641745041046,1.229676840729256,-38.82961060034268,27.167952622997475,10.579452696854192,14.325327944846103,1.0255888362431795,-3.443327115390542,ա բաբաջանյան 1455,1
Yerevan,78 Մանկապարտեզ,Մալաթիա-Սեբաստիա,Ա. Բաբաջանյան 139,30,1093000,Capital,11,307,,0,Major City,0.09740259740259741,337,0.08875739644970414,307.0,25.583333333333332,0.0,2.5,56.47611625043769,2.7447392497712717,0.0,1,1,1,-0.14648584339711893,1.9398683003990185,2.0416324490637585,-0.7757123378577961,1.0111698735447452,1.3461116746668107,0.742187609948323,-0.3785980330041008,-0.680739136528221,0.09174311926605505,0.771356783919598,0.8461538461538463,0.0,1.0,0.47801418439716314,0.8599439775910364,0.004860196817887666,0.0,13.90443768207134,5.823045895483019,1.3203519883158645,False,True,False,False,2,9,526957.4515028828,237.18167331209273,139.63177179610304,-147.2985196568352,-70.49316565731252,48.109629589495334,5.450155767843218,37.473192058126244,4.856404851417058,-2.6838341693375307,ա բաբաջանյան 139,1
Yerevan,79 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"Ա-1 թ., Շերամի 65/2",22,1093000,Capital,7,191,,0,Major City,0.11458333333333333,213,0.102803738317757,191.0,23.875,0.0,2.75,56.47611625043769,2.012808783165599,0.0,0,1,1,-0.3089452064884292,0.6350773605651604,0.6955913570177028,-0.7757123378577961,1.0111698735447452,0.3360001632177872,0.5135071263955486,-0.3905990823049888,-0.680739136528221,0.0672782874617737,0.4798994974874372,0.5384615384615385,0.0,1.0,0.30212765957446813,0.8025210084033613,0.0035641443331176216,0.0,13.90443768207134,5.365976015021851,1.1028727941998258,False,True,True,False,2,9,526957.4112129682,237.21289176576784,-0.840082083410278,-4.610232292717503,-36.69693919842313,25.56796934461333,9.547356720709235,13.2349936996082,1.7172663209772348,0.9401672002694343,ա1 թ շերամի 652,1
Yerevan,80 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"Հաղթանակ թաղ., 6-րդ փող, 34",6,1093000,Capital,7,179,,0,Major City,0.03333333333333333,185,0.03225806451612903,179.0,22.375,0.0,0.75,56.47611625043769,0.5489478499542544,0.0,0,1,1,-0.6338639326710498,0.5000989874788992,0.6955913570177028,-0.7757123378577961,1.0111698735447452,0.10791046708413671,0.3127145066906735,-0.41460118090676484,-0.680739136528221,0.01834862385321101,0.44974874371859297,0.5384615384615385,0.0,1.0,0.2624113475177305,0.7521008403361344,0.0009720393635775333,0.0,13.90443768207134,5.225746673713202,0.4375758939565968,False,True,False,False,2,9,526957.4049320333,237.225961753151,-26.365211977090944,18.58859056359811,-45.59904859836054,31.501539558181122,13.904690930875386,16.81622430716241,2.087121475709418,0.19588394574624834,հաղթանակ թաղ 6րդ փող 34,1
Yerevan,81 Մանկապարտեզ,Մալաթիա-Սեբաստիա,Արարատյան I զ. Կուրղինյան 11/5,110,1093000,Capital,6,184,,0,Major City,0.5945945945945946,294,0.3728813559322034,184.0,26.285714285714285,0.0,15.714285714285714,56.47611625043769,10.064043915827996,0.0,1,1,1,1.478107787515984,0.5563399762648413,0.35908108400618877,-0.7757123378577961,1.0111698735447452,0.9958310698901331,0.8362095509212407,-0.25858753999522066,-0.680739136528221,0.3363914373088685,0.4623115577889447,0.46153846153846156,0.0,1.0,0.4170212765957447,0.8835534213685473,0.01782072166558811,0.0,13.90443768207134,5.68697535633982,2.4037005636087367,True,False,False,True,2,9,526957.4211031832,237.1578019335049,54.66336442908015,-45.135849325608895,38.03475720222377,-24.281028709059004,-13.490528971942803,-22.845124914498662,-2.524013686160731,2.994474001039401,արարատյան i զ կուրղինյան 115,1
Yerevan,82 Մանկապարտեզ,ՀԱԹ Բ-2,Մալաթիա-Սեբաստիա,12,1093000,Capital,8,219,,0,Major City,0.05454545454545454,231,0.05172413793103448,219.0,24.333333333333332,0.0,1.3333333333333333,56.47611625043769,1.0978956999085088,0.0,0,1,1,-0.5120194103525672,0.9500268977664365,1.0321016300292167,-0.7757123378577961,1.0111698735447452,0.4826292535894196,0.574860426860927,-0.4056003939310988,-0.680739136528221,0.03669724770642202,0.550251256281407,0.6153846153846154,0.0,1.0,0.32765957446808514,0.8179271708683472,0.0019440787271550665,0.0,13.90443768207134,5.44673737166631,0.7409347946813659,False,True,False,False,2,9,526957.4192809903,237.21298459817035,24.450177068095677,-32.42497371458548,-54.60040282638475,37.44813827242014,11.64230488124958,23.896143493954284,3.267086231910238,0.17337046256977898,մալաթիասեբաստիա,1
Yerevan,83 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"ՀԱԹ Բ-3, Անդրանիկի 97",9,1093000,Capital,6,158,,0,Major City,0.05660377358490566,167,0.05357142857142857,158.0,22.571428571428573,0.0,1.2857142857142858,56.47611625043769,0.8234217749313815,0.0,0,1,1,-0.5729416715118084,0.2638868345779421,0.35908108400618877,-0.7757123378577961,1.0111698735447452,-0.038718623287495736,0.3390087783186931,-0.4101007874189318,-0.680739136528221,0.027522935779816515,0.3969849246231156,0.46153846153846156,0.0,1.0,0.23687943262411348,0.758703481392557,0.0014580590453662997,0.0,13.90443768207134,5.123963979403259,0.6007148320362561,True,False,False,False,2,9,526957.3982568901,237.22872430430425,-48.57156762848685,41.94403900003995,-35.86870161765169,25.023276902998017,13.513722130226101,10.583697197329407,1.277722574181781,1.2746291727877948,հաթ բ3 անդրանիկի 97,1
Yerevan,84 Մանկապարտեզ,Շերամի 15,Մալաթիա-Սեբաստիա,13,1093000,Capital,8,206,,0,Major City,0.06280193236714976,219,0.05909090909090909,206.0,22.88888888888889,0.0,1.4444444444444444,56.47611625043769,1.1893870082342177,0.0,0,1,1,-0.4917119899661533,0.8038003269229869,1.0321016300292167,-0.7757123378577961,1.0111698735447452,0.384876526674998,0.3815045708488252,-0.4041002627684878,-0.680739136528221,0.039755351681957186,0.5175879396984925,0.6153846153846154,0.0,1.0,0.31063829787234043,0.7693744164332399,0.002106085287751322,0.0,13.90443768207134,5.393627546352361,0.7836215997318348,False,True,False,False,2,9,526957.4150252283,237.21538842388082,10.047749582115802,-17.4764818646274,-49.24127018354032,33.93250711912042,11.597870358959916,20.457213790944376,2.577356283453274,-0.5503043595020195,մալաթիասեբաստիա,1
Yerevan,85 Մանկապարտեզ,Մալաթիա-Սեբաստիա,Ծովակալ Իսակովի 50/6,8,1093000,Capital,4,107,,0,Major City,0.07407407407407407,115,0.06896551724137931,107.0,21.4,0.0,1.6,56.47611625043769,0.7319304666056725,0.0,0,1,1,-0.5932490918982223,-0.3097712510386679,-0.31393946201683914,-0.7757123378577961,1.0111698735447452,-0.46231377324998946,0.18219930388250447,-0.41160091858154285,-0.680739136528221,0.024464831804281346,0.26884422110552764,0.3076923076923077,0.0,1.0,0.16312056737588654,0.7193277310924369,0.0012960524847700444,0.0,13.90443768207134,4.7535901911063645,0.5492366630327843,True,False,False,False,2,9,526957.3808903605,237.2408859487982,-108.5290671421783,103.28607012293025,-18.94902618055646,13.77251856426791,14.661752301541409,-1.1008642335980494,-0.3480570320506975,2.464097799135162,ծովակալ իսակովի 506,1
Yerevan,86 Մանկապարտեզ,Մալաթիա-Սեբաստիա,Հաղթանակի թաղ. 12 փող. 32 շենք,59,1093000,Capital,9,250,,0,Major City,0.2350597609561753,309,0.19032258064516128,250.0,25.0,0.0,5.9,56.47611625043769,5.397987191216834,0.0,0,1,1,0.44242934780888094,1.2987210282392778,1.3686119030407307,-0.7757123378577961,1.0111698735447452,1.1180219785331602,0.664101591174205,-0.33509422928838173,-0.680739136528221,0.18042813455657492,0.628140703517588,0.6923076923076923,0.0,1.0,0.43829787234042555,0.8403361344537815,0.009558387075179076,0.0,13.90443768207134,5.736572297479192,1.8559834395273282,False,True,True,False,2,9,526957.4362772023,237.17594227817474,94.39658269939238,-95.48998783101496,-27.100685015397485,19.384485618998536,-0.9501816552904805,12.04604583403878,0.9156966355815662,-0.9316630873917331,հաղթանակի թաղ 12 փող 32 շենք,1
Yerevan,87 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"Բ-2 թաղ., Անդրանիկի 125/5",15,1093000,Capital,4,98,,0,Major City,0.15151515151515152,113,0.13157894736842105,98.0,19.6,0.0,3.0,56.47611625043769,1.3723696248856359,0.0,0,1,1,-0.4510971491933257,-0.4110050308533638,-0.31393946201683914,-0.7757123378577961,1.0111698735447452,-0.4786058944023931,-0.05875183976334535,-0.4011000004432658,-0.680739136528221,0.045871559633027525,0.24623115577889448,0.3076923076923077,0.0,1.0,0.16028368794326242,0.6588235294117647,0.002430098408943833,0.0,13.90443768207134,4.736198448394496,0.8638892973621258,True,False,True,False,2,9,526957.3788222797,237.23856015464813,-113.9642242606482,110.1541312648961,-9.932056936361178,7.772681832995865,12.863252918345452,-5.6804611924102275,-1.0076325564622852,1.2827603323923071,բ2 թաղ անդրանիկի 1255,1
Yerevan,88 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"Արարատյան I զանգ., Կուրղինյան փող.",53,1093000,Capital,5,153,,0,Major City,0.34415584415584416,206,0.2560386473429952,153.0,25.5,0.0,8.833333333333334,56.47611625043769,4.84903934126258,0.0,1,1,1,0.3205848254903982,0.20764584579199996,0.02257081099467481,-0.7757123378577961,1.0111698735447452,0.2789777391843746,0.7310324644091634,-0.3440950162640477,-0.680739136528221,0.1620795107033639,0.3844221105527638,0.38461538461538464,0.0,1.0,0.2921985815602837,0.8571428571428571,0.008586347711601544,0.0,13.90443768207134,5.332718793265369,1.7662774325901882,True,False,True,False,2,9,526957.4027076027,237.20131051095424,-22.510475549147902,23.466705133700323,2.1589695690024677,-0.5208203459667365,1.8859863742965397,-7.4696713977962865,-0.1406055162670314,4.009412981559233,արարատյան i զանգ կուրղինյան փող,1
Yerevan,89 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"ՀԱԹ Ա 2, Օհանովի 45",46,1093000,Capital,10,287,,0,Major City,0.1597222222222222,333,0.1377245508982036,287.0,26.09090909090909,0.0,4.181818181818182,56.47611625043769,4.208600182982616,0.0,1,1,1,0.17843288278550168,1.71490434525525,1.7051221760522446,-0.7757123378577961,1.0111698735447452,1.3135274323620034,0.810132587323205,-0.3545959344023248,-0.680739136528221,0.14067278287461774,0.7211055276381909,0.7692307692307693,0.0,1.0,0.4723404255319149,0.8770053475935828,0.007452301787427754,0.0,13.90443768207134,5.8111409929767,1.6503111407745432,False,True,True,False,2,9,526957.4469700139,237.17588105810233,127.98269716954229,-132.36690521671437,-50.57318867875897,34.93254070744757,1.7525112253761461,26.06010510267623,3.080398308312428,-1.4899738974570669,հաթ ա 2 օհանովի 45,1
Yerevan,90 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"ՀԱԹ Ա-2, Հովնաթանի 12",110,1093000,Capital,11,327,,0,Major City,0.3353658536585366,437,0.2511415525114155,327.0,27.25,0.0,9.166666666666666,56.47611625043769,10.064043915827996,0.0,1,1,1,1.478107787515984,2.164832255542787,2.0416324490637585,-0.7757123378577961,1.0111698735447452,2.160717732286991,0.9652905207315178,-0.25858753999522066,-0.680739136528221,0.3363914373088685,0.8216080402010051,0.8461538461538463,0.0,1.0,0.6198581560283688,0.9159663865546218,0.01782072166558811,0.0,13.90443768207134,6.082218910376446,2.4037005636087367,False,True,True,False,2,9,526957.4693577769,237.12597397370075,220.65435153840565,-215.6304702658085,-12.620345727464231,10.150138814827663,-15.121389303131977,8.789285492767664,-0.8181791894818454,-2.836147132919117,հաթ ա2 հովնաթանի 12,1
Yerevan,91 Մանկապարտեզ,Մալաթիա-Սեբաստիա,Հովնաթանի 11,88,1093000,Capital,10,308,,0,Major City,0.284789644012945,396,0.2216624685138539,308.0,28.0,0.0,8.0,56.47611625043769,8.051235132662397,0.0,1,1,1,1.0313445390148808,1.951116498156207,1.7051221760522446,-0.7757123378577961,1.0111698735447452,1.826729248662717,1.0656868305839553,-0.2915904255726627,-0.680739136528221,0.2691131498470948,0.7738693467336684,0.7692307692307693,0.0,1.0,0.5617021276595745,0.9411764705882353,0.014256577332470486,0.0,13.90443768207134,5.983936280687191,2.202901227146684,False,True,True,False,2,9,526957.4598953455,237.14417715955452,182.73305717259402,-180.75639960673064,-23.794262523584198,17.327330990623576,-9.279779282547452,13.59824311040731,0.7595065237082399,-1.081811289465939,հովնաթանի 11,1
Yerevan,92 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"Ա-1թ., Սվաճյան փ.",13,1093000,Capital,9,202,,0,Major City,0.06403940886699508,215,0.06018518518518518,202.0,20.2,0.0,1.3,56.47611625043769,1.1893870082342177,0.0,0,1,1,-0.4917119899661533,0.7588075358942331,1.3686119030407307,-0.7757123378577961,1.0111698735447452,0.3522922843701908,0.021565208118604424,-0.4041002627684878,-0.680739136528221,0.039755351681957186,0.507537688442211,0.6923076923076923,0.0,1.0,0.3049645390070922,0.6789915966386554,0.002106085287751322,0.0,13.90443768207134,5.375278407684165,0.7836215997318348,False,True,False,False,2,9,526957.4136670895,237.21653129290837,5.343596696328145,-12.68613868163738,-47.78686934474189,33.055016959135216,11.624723552478567,19.64724678093913,2.047450413368393,-2.7729443262559275,ա1թ սվաճյան փ,1
Yerevan,93 Մանկապարտեզ,Րաֆֆու 69,Մալաթիա-Սեբաստիա,5,1093000,Capital,8,206,,0,Major City,0.024154589371980676,211,0.02358490566037736,206.0,22.88888888888889,0.0,0.5555555555555556,56.47611625043769,0.45745654162854527,0.0,0,1,1,-0.6541713530574637,0.8038003269229869,1.0321016300292167,-0.7757123378577961,1.0111698735447452,0.31970804206538356,0.3815045708488252,-0.41610131206937584,-0.680739136528221,0.01529051987767584,0.5175879396984925,0.6153846153846154,0.0,1.0,0.299290780141844,0.7693744164332399,0.0008100328029812776,0.0,13.90443768207134,5.356586274672012,0.37669282173350993,False,True,False,False,2,9,526957.4139142652,237.22050572406587,4.268347235303989,-13.032117543932944,-55.77197187486015,38.244672215706224,13.661298759461845,23.692238311532023,3.1159810237405057,-0.513515682749824,մալաթիասեբաստիա,1
Yerevan,94 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"ՀԱԹ Բ2, Անդրանիկի 133/3",5,1093000,Capital,6,157,,0,Major City,0.03164556962025317,162,0.03067484662576687,157.0,22.428571428571427,0.0,0.7142857142857143,56.47611625043769,0.45745654162854527,0.0,0,1,1,-0.6541713530574637,0.25263863682075366,0.35908108400618877,-0.7757123378577961,1.0111698735447452,-0.07944892616850475,0.3198856716801331,-0.41610131206937584,-0.680739136528221,0.01529051987767584,0.3944723618090452,0.46153846153846156,0.0,1.0,0.22978723404255322,0.7539015606242496,0.0008100328029812776,0.0,13.90443768207134,5.093750200806762,0.37669282173350993,True,False,False,False,2,9,526957.3973622989,237.23152603941202,-52.626247366989325,45.356995686161554,-38.808168801529725,26.98332726657204,14.583593050966954,11.911943145418304,1.4290035225334157,1.1976105948201246,հաթ բ2 անդրանիկի 1333,1
Yerevan,95 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"Բ-1 թաղ., Անդրանիկի 124",74,1093000,Capital,0,0,,0,Major City,74.0,74,0.9866666666666667,0.0,0.0,0.0,74.0,56.47611625043769,6.7703568161024705,0.0,0,1,1,0.7470406536050878,-1.5133284110578302,-1.6599805540628951,-0.7757123378577961,1.0111698735447452,-0.7963022568742634,-2.6824420705737144,-0.3125922618492167,-0.680739136528221,0.22629969418960244,0.0,0.0,0.0,1.0,0.10496453900709221,0.0,0.01198848548412291,0.0,13.90443768207134,4.31748811353631,2.0503160856034706,False,False,False,True,2,9,526957.3545364471,237.2265779229376,-185.92452352164804,197.99082510394507,100.48859690507929,-76.95771105173854,-23.420752638171898,31.03999953869552,10.638483030675854,-6.575100706675431,բ1 թաղ անդրանիկի 124,1
Yerevan,96 Մանկապարտեզ,Մալաթիա-Սեբաստիա,Անդրանիկի 91,265,1093000,Capital,12,372,,0,Major City,0.710455764075067,637,0.4153605015673981,372.0,28.615384615384617,0.0,20.384615384615383,56.47611625043769,24.2451967063129,0.0,1,1,1,4.625757947410121,2.6710011546162664,2.3781427220752724,-0.7757123378577961,1.0111698735447452,3.7899298475273513,1.1480632899500582,-0.02606720979051536,-0.680739136528221,0.8103975535168195,0.9346733668341709,0.9230769230769231,0.0,1.0,0.9035460992907802,0.9618616677440207,0.042931738558007713,0.0,13.90443768207134,6.45833828334479,3.228635908172497,False,True,False,True,2,9,526957.5060468429,237.0169030582069,384.8347052647212,-355.4825718948661,97.07701797549896,-61.52158868359506,-54.84796063911004,-45.899472702387506,-12.710579387159859,-5.290104203647694,անդրանիկի 91,1
Yerevan,97 Մանկապարտեզ,Մալաթիա-Սեբաստիա,"ՀԱԹ, Ա-3 թաղ., Սվաճյան 16",58,1093000,Capital,10,299,,0,Major City,0.19333333333333333,357,0.16201117318435754,299.0,27.181818181818183,0.0,5.2727272727272725,56.47611625043769,5.3064958828911255,0.0,1,1,1,0.4221219274224671,1.849882718341511,1.7051221760522446,-0.7757123378577961,1.0111698735447452,1.5090328861908466,0.9561635834722054,-0.3365943604509927,-0.680739136528221,0.17737003058103976,0.7512562814070352,0.7692307692307693,0.0,1.0,0.5063829787234043,0.9136745607333843,0.009396380514582822,0.0,13.90443768207134,5.8805329864007,1.8415801947091133,False,True,True,False,2,9,526957.4526908261,237.16542922114587,150.60298367046568,-153.34640162007435,-45.013415078708164,31.276163697533473,-1.5022252093389146,23.908363063247027,2.6925428692882374,-1.1459527570564163,հաթ ա3 թաղ սվաճյան 16,1
Yerevan,98 Մանկապարտեզ,Նոր Նորք,Սաֆարյան 11,85,1093000,Capital,7,206,,0,Major City,0.4106280193236715,291,0.2910958904109589,206.0,25.75,0.0,10.625,56.47611625043769,7.7767612076852695,0.0,1,1,1,0.9704222778556394,0.8038003269229869,0.6955913570177028,-0.7757123378577961,1.0111698735447452,0.9713928881615278,0.7644979010266426,-0.2960908190604957,-0.680739136528221,0.2599388379204893,0.5175879396984925,0.5384615384615385,0.0,1.0,0.41276595744680855,0.8655462184873949,0.01377055765068172,0.0,13.90443768207134,5.676753802268282,2.172107456641409,False,True,True,False,2,9,526957.4250424859,237.1690209585134,62.12396200215188,-57.49101501779566,9.623058193377958,-5.1761575210593955,-7.087035929890103,-8.384991009616979,-1.3376243494602758,1.578881908798916,սաֆարյան 11,1
